tweet_id,score,handle,timestamp,ticker
1154755462925099008,-0.1443083632506995,@realDonaldTrump,2019-07-26 13:42:00,"FOX, LVS, MGM, WYNN"
1302945283089862657,-0.14921068061962603,@realDonaldTrump,2020-09-08 12:26:00,"FOX, LVS, MGM, WYNN"
898521820764135426,-0.15961558982105822,@elonmusk,2017-08-18 12:01:00,"AAPL, BAC, BAH, DIS, KO, LDOS, LMT, MMS, NOC, SNAP, TSLA, WKHS"
903585873614303234,-0.16374847447436977,@realDonaldTrump,2017-09-01 11:24:00,"FOX, LVS, MGM, WYNN"
1142083892532432901,-0.1640912197696044,@richardbranson,2019-06-21 14:30:00,"AAL, BA, DAL"
1190266170064166913,-0.17115454276957762,@realDonaldTrump,2019-11-01 13:29:00,"FOX, LVS, MGM, WYNN"
1168490495980519424,-0.17118116718869927,@realDonaldTrump,2019-09-03 11:50:00,"FOX, LVS, MGM, WYNN"
1168490496857128960,-0.17118116718869927,@realDonaldTrump,2019-09-03 11:50:00,"FOX, LVS, MGM, WYNN"
1114933691115921408,-0.1762050566767885,@elonmusk,2019-04-08 16:55:00,"AAPL, BAC, DIS, KO, NIO, SNAP, TSLA"
1168487018516680704,-0.18084036998407912,@realDonaldTrump,2019-09-03 11:37:00,"FOX, LVS, MGM, WYNN"
805384490533212160,-0.18619671222256567,@realDonaldTrump,2016-12-05 12:17:00,"FOX, LVS, MGM, WYNN"
1010166772912320513,-0.19262073161833684,@realDonaldTrump,2018-06-22 13:59:00,"FOX, LVS, MGM, WYNN"
1244299907625824257,-0.19276400592265724,@realDonaldTrump,2020-03-30 16:30:00,"LVS, MGM, WYNN"
1201059738173075456,-0.20086029360625499,@elonmusk,2019-12-02 08:49:00,"AAPL, BAC, DIS, KO, LMT, NIO, PINS, SNAP, TSLA, WKHS"
926446415173292033,-0.20504338813768305,@richardbranson,2017-11-03 13:24:00,"AAL, BA, DAL"
1159896720240717824,-0.20583051529066276,@elonmusk,2019-08-09 18:16:00,"AAPL, BAC, DIS, NIO, SNAP, TSLA, WKHS"
1134338745946132481,-0.20822191875411952,@elonmusk,2019-05-31 05:36:00,"AAPL, BAC, KO, NIO, SNAP, TSLA"
1124170427125731328,-0.20978025409207957,@elonmusk,2019-05-03 04:08:00,"AAPL, DIS, TSLA"
1327836839366041602,-0.21001503463372792,@realDonaldTrump,2020-11-16 05:10:00,MGM
1147006728447283200,-0.21345352445849453,@elonmusk,2019-07-05 04:34:00,"AAPL, BAC, NIO, TSLA"
